grid_code,STATE_ABBR,latitude,longitude
31.0000000,MT,46.227760519999997,-104.425178489999993
31.0000000,MT,46.235681860000000,-104.296317950000002
32.0000000,MT,46.243481590000002,-104.167426809999995
12.0000000,MT,45.253601850000003,-113.570205009999995
12.0000000,MT,45.270074149999999,-113.444870980000005
11.0000000,MT,45.286430480000000,-113.319475550000007
11.0000000,MT,45.302670749999997,-113.194019100000006
11.0000000,MT,45.318794859999997,-113.068502030000005
12.0000000,MT,45.334802699999997,-112.942924730000001
12.0000000,MT,45.350694200000000,-112.817287600000000
11.0000000,MT,45.366469240000001,-112.691591029999998
11.0000000,MT,45.382127740000001,-112.565835430000007
21.0000000,MT,45.397669600000000,-112.440021189999996
11.0000000,MT,45.413094719999997,-112.314148709999998
11.0000000,MT,45.428403019999998,-112.188218390000003
12.0000000,MT,45.443594400000002,-112.062230639999996
11.0000000,MT,45.458668770000003,-111.936185870000003
12.0000000,MT,45.473626039999999,-111.810084459999999
12.0000000,MT,45.488466109999997,-111.683926839999998
12.0000000,MT,45.503188899999998,-111.557713410000005
22.0000000,MT,45.517794309999999,-111.431444569999996
12.0000000,MT,45.532282270000003,-111.305120740000007
11.0000000,MT,45.546652670000000,-111.178742330000006
11.0000000,MT,45.560905429999998,-111.052309750000006
12.0000000,MT,45.575040459999997,-110.925823410000007
21.0000000,MT,45.589057680000003,-110.799283729999999
12.0000000,MT,45.602957000000004,-110.672691119999996
21.0000000,MT,45.616738329999997,-110.546046000000004
22.0000000,MT,45.630401589999998,-110.419348780000007
22.0000000,MT,45.643946700000001,-110.292599890000005
22.0000000,MT,45.657373560000003,-110.165799739999997
22.0000000,MT,45.670682110000001,-110.038948759999997
22.0000000,MT,45.683872250000000,-109.912047360000003
22.0000000,MT,45.696943900000001,-109.785095970000000
21.0000000,MT,45.709896980000003,-109.658095020000005
21.0000000,MT,45.722731420000002,-109.531044919999999
21.0000000,MT,45.735447129999997,-109.403946110000007
22.0000000,MT,45.748044020000002,-109.276798999999997
22.0000000,MT,45.760522029999997,-109.149604040000000
31.0000000,MT,45.772881079999998,-109.022361640000000
31.0000000,MT,45.785121080000003,-108.895072240000005
31.0000000,MT,45.797241960000001,-108.767736270000000
21.0000000,MT,45.809243649999999,-108.640354149999993
31.0000000,MT,45.821126069999998,-108.512926340000007
31.0000000,MT,45.832889139999999,-108.385453240000004
31.0000000,MT,45.844532790000002,-108.257935309999993
31.0000000,MT,45.856056940000002,-108.130372980000004
31.0000000,MT,45.867461530000000,-108.002766679999993
32.0000000,MT,45.878746479999997,-107.875116849999998
32.0000000,MT,45.889911720000001,-107.747423929999997
21.0000000,MT,45.900957179999999,-107.619688370000006
31.0000000,MT,45.911882790000000,-107.491910590000003
32.0000000,MT,45.922688479999998,-107.364091049999999
32.0000000,MT,45.933374170000000,-107.236230169999999
32.0000000,MT,45.943939810000003,-107.108328420000007
22.0000000,MT,45.954385330000001,-106.980386229999993
21.0000000,MT,45.964710650000001,-106.852404039999996
32.0000000,MT,45.974915719999998,-106.724382300000002
32.0000000,MT,45.985000460000002,-106.596321459999999
32.0000000,MT,45.994964809999999,-106.468221970000002
22.0000000,MT,46.004808709999999,-106.340084270000006
22.0000000,MT,46.014532099999997,-106.211908809999997
22.0000000,MT,46.024134910000001,-106.083696040000007
22.0000000,MT,46.033617090000000,-105.955446420000001
22.0000000,MT,46.042978560000002,-105.827160390000003
22.0000000,MT,46.052219270000002,-105.698838409999993
21.0000000,MT,46.061339160000003,-105.570480930000002
21.0000000,MT,46.070338180000000,-105.442088400000003
31.0000000,MT,46.079216260000003,-105.313661280000005
32.0000000,MT,46.087973339999998,-105.185200019999996
31.0000000,MT,46.096609370000003,-105.056705089999994
32.0000000,MT,46.105124300000000,-104.928176930000006
32.0000000,MT,46.113518059999997,-104.799616000000000
32.0000000,MT,46.121790609999998,-104.671022760000000
31.0000000,MT,46.129941879999997,-104.542397679999993
31.0000000,MT,46.137971839999999,-104.413741200000004
31.0000000,MT,46.145880419999997,-104.285053790000006
32.0000000,MT,46.153667570000003,-104.156335920000004
12.0000000,MT,45.165222090000000,-113.546801579999993
13.0000000,MT,45.181669149999998,-113.421626910000001
12.0000000,MT,45.198000389999997,-113.296391080000006
12.0000000,MT,45.214215719999999,-113.171094470000000
12.0000000,MT,45.230315050000002,-113.045737470000006
12.0000000,MT,45.246298279999998,-112.920320480000001
12.0000000,MT,45.262165320000001,-112.794843900000004
11.0000000,MT,45.277916060000003,-112.669308110000003
11.0000000,MT,45.293550420000003,-112.543713519999997
11.0000000,MT,45.309068300000000,-112.418060519999997
12.0000000,MT,45.324469600000000,-112.292349500000000
11.0000000,MT,45.339754239999998,-112.166580879999998
11.0000000,MT,45.354922119999998,-112.040755059999995
12.0000000,MT,45.369973160000001,-111.914872419999995
12.0000000,MT,45.384907249999998,-111.788933389999997
11.0000000,MT,45.399724319999997,-111.662938350000005
12.0000000,MT,45.414424259999997,-111.536887730000004
13.0000000,MT,45.429006999999999,-111.410781920000005
12.0000000,MT,45.443472430000000,-111.284621329999993
11.0000000,MT,45.457820490000003,-111.158406380000002
12.0000000,MT,45.472051059999998,-111.032137469999995
12.0000000,MT,45.486164080000002,-110.905815020000006
12.0000000,MT,45.500159449999998,-110.779439429999996
12.0000000,MT,45.514037090000002,-110.653011120000002
22.0000000,MT,45.554962760000002,-110.273414040000006
22.0000000,MT,45.568368620000001,-110.146779019999997
23.0000000,MT,45.581656330000001,-110.020093369999998
23.0000000,MT,45.594825810000003,-109.893357499999993
22.0000000,MT,45.607876970000000,-109.766571830000004
22.0000000,MT,45.620809729999998,-109.639736799999994
21.0000000,MT,45.633624019999999,-109.512852820000006
21.0000000,MT,45.646319750000004,-109.385920319999997
21.0000000,MT,45.658896839999997,-109.258939710000007
21.0000000,MT,45.671355230000003,-109.131911439999996
22.0000000,MT,45.683694819999999,-109.004835929999999
21.0000000,MT,45.695915540000001,-108.877713589999999
21.0000000,MT,45.708017320000003,-108.750544880000007
21.0000000,MT,45.720000079999998,-108.623330199999998
31.0000000,MT,45.731863750000002,-108.496070000000003
31.0000000,MT,45.743608240000000,-108.368764709999994
31.0000000,MT,45.755233500000003,-108.241414759999998
31.0000000,MT,45.766739430000001,-108.114020589999996
31.0000000,MT,45.778125979999999,-107.986582619999993
32.0000000,MT,45.789393070000003,-107.859101300000006
32.0000000,MT,45.800540620000000,-107.731577060000006
31.0000000,MT,45.811568579999999,-107.604010340000002
32.0000000,MT,45.822476860000002,-107.476401589999995
32.0000000,MT,45.833265400000002,-107.348751230000005
32.0000000,MT,45.843934130000001,-107.221059710000006
21.0000000,MT,45.854482990000001,-107.093327470000006
22.0000000,MT,45.864911900000003,-106.965554949999998
22.0000000,MT,45.875220810000002,-106.837742599999999
21.0000000,MT,45.885409639999999,-106.709890860000002
31.0000000,MT,45.895478320000002,-106.582000179999994
32.0000000,MT,45.905426810000002,-106.454070990000005
22.0000000,MT,45.915255019999996,-106.326103750000001
22.0000000,MT,45.924962909999998,-106.198098909999999
31.0000000,MT,45.934550399999999,-106.070056910000005
22.0000000,MT,45.944017440000003,-105.941978199999994
22.0000000,MT,45.953363959999997,-105.813863229999995
22.0000000,MT,45.962589909999998,-105.685712449999997
21.0000000,MT,45.971695230000002,-105.557526319999994
32.0000000,MT,45.980679850000001,-105.429305270000000
32.0000000,MT,45.989543720000000,-105.301049780000000
32.0000000,MT,45.998286790000002,-105.172760289999999
32.0000000,MT,46.006908989999999,-105.044437250000001
32.0000000,MT,46.015410269999997,-104.916081120000001
32.0000000,MT,46.023790579999996,-104.787692359999994
32.0000000,MT,46.032049860000001,-104.659271419999996
31.0000000,MT,46.040188059999998,-104.530818760000002
31.0000000,MT,46.048205129999999,-104.402334839999995
32.0000000,MT,46.056101009999999,-104.273820110000003
32.0000000,MT,46.063875650000000,-104.145275040000001
13.0000000,MT,45.093279090000003,-113.398443999999998
12.0000000,MT,45.109585369999998,-113.273367379999996
12.0000000,MT,45.125775890000000,-113.148230220000002
12.0000000,MT,45.141850560000002,-113.023032900000004
12.0000000,MT,45.157809299999997,-112.897775839999994
12.0000000,MT,45.173651990000003,-112.772459400000002
11.0000000,MT,45.189378550000001,-112.647084000000007
11.0000000,MT,45.204988880000002,-112.521650010000002
12.0000000,MT,45.220482890000000,-112.396157849999994
12.0000000,MT,45.235860490000000,-112.270607909999995
12.0000000,MT,45.251121589999997,-112.145000580000001
11.0000000,MT,45.266266090000002,-112.019336269999997
11.0000000,MT,45.281293900000001,-111.893615380000000
11.0000000,MT,45.296204940000003,-111.767838310000002
11.0000000,MT,45.310999109999997,-111.642005459999993
12.0000000,MT,45.325676319999999,-111.516117230000006
11.0000000,MT,45.340236480000002,-111.390174040000005
11.0000000,MT,45.354679519999998,-111.264176289999995
11.0000000,MT,45.369005330000000,-111.138124379999994
12.0000000,MT,45.383213830000003,-111.012018729999994
11.0000000,MT,45.397304939999998,-110.885859749999995
12.0000000,MT,45.411278570000000,-110.759647849999993
11.0000000,MT,45.425134630000002,-110.633383429999995
12.0000000,MT,45.452493720000000,-110.380698719999998
13.0000000,MT,45.479381539999999,-110.127808939999994
22.0000000,MT,45.492648520000003,-110.001288189999997
23.0000000,MT,45.505797430000001,-109.874717419999996
22.0000000,MT,45.518828200000002,-109.748097060000006
22.0000000,MT,45.531740749999997,-109.621427530000005
21.0000000,MT,45.544534980000002,-109.494709240000006
21.0000000,MT,45.557210840000003,-109.367942619999994
21.0000000,MT,45.569768230000001,-109.241128099999997
21.0000000,MT,45.582207080000003,-109.114266090000001
21.0000000,MT,45.594527319999997,-108.987357029999998
21.0000000,MT,45.606728859999997,-108.860401339999996
31.0000000,MT,45.618811630000003,-108.733399439999999
31.0000000,MT,45.630775559999996,-108.606351770000003
31.0000000,MT,45.642620559999997,-108.479258759999993
31.0000000,MT,45.654346570000001,-108.352120839999998
31.0000000,MT,45.665953520000002,-108.224938440000003
31.0000000,MT,45.677441330000001,-108.097711980000000
31.0000000,MT,45.688809919999997,-107.970441910000005
31.0000000,MT,45.700059230000001,-107.843128660000005
31.0000000,MT,45.711189189999999,-107.715772670000007
31.0000000,MT,45.722199730000000,-107.588374360000003
31.0000000,MT,45.733090769999997,-107.460934179999995
32.0000000,MT,45.743862249999999,-107.333452570000006
22.0000000,MT,45.754514110000002,-107.205929960000006
22.0000000,MT,45.765046269999999,-107.078366790000004
22.0000000,MT,45.775458659999998,-106.950763510000002
22.0000000,MT,45.785751230000002,-106.823120560000007
22.0000000,MT,45.795923899999998,-106.695438370000005
21.0000000,MT,45.805976610000002,-106.567717389999999
32.0000000,MT,45.815909300000001,-106.439958070000003
22.0000000,MT,45.825721909999999,-106.312160840000004
22.0000000,MT,45.835414370000002,-106.184326170000006
32.0000000,MT,45.844986620000000,-106.056454479999999
22.0000000,MT,45.854438600000002,-105.928546229999995
22.0000000,MT,45.863770250000002,-105.800601869999994
21.0000000,MT,45.872981510000002,-105.672621849999999
21.0000000,MT,45.882072319999999,-105.544606599999995
32.0000000,MT,45.891042620000000,-105.416556600000007
32.0000000,MT,45.899892360000003,-105.288472279999993
32.0000000,MT,45.908621480000001,-105.160354100000006
31.0000000,MT,45.917229919999997,-105.032202499999997
32.0000000,MT,45.925717630000001,-104.904017960000004
32.0000000,MT,45.934084550000001,-104.775800899999993
32.0000000,MT,45.942330630000001,-104.647551809999996
21.0000000,MT,45.950455820000002,-104.519271110000005
31.0000000,MT,45.958460060000000,-104.390959280000004
32.0000000,MT,45.966343299999998,-104.262616769999994
32.0000000,MT,45.974105500000000,-104.134244039999999
13.0000000,MT,45.004903710000001,-113.375322019999999
12.0000000,MT,45.021185129999999,-113.250404219999993
12.0000000,MT,45.037350959999998,-113.125426120000000
12.0000000,MT,45.053401100000002,-113.000388099999995
12.0000000,MT,45.069335449999997,-112.875290550000003
12.0000000,MT,45.085153920000003,-112.750133869999999
11.0000000,MT,45.100856409999999,-112.624918460000004
12.0000000,MT,45.116442839999998,-112.499644689999997
12.0000000,MT,45.131913099999998,-112.374312970000005
13.0000000,MT,45.147267110000001,-112.248923700000006
12.0000000,MT,45.162504779999999,-112.123477269999995
12.0000000,MT,45.177626009999997,-111.997974069999998
11.0000000,MT,45.192630710000003,-111.872414520000007
12.0000000,MT,45.207518800000003,-111.746798999999996
11.0000000,MT,45.222290180000002,-111.621127930000000
12.0000000,MT,45.236944770000001,-111.495401700000002
11.0000000,MT,45.251482480000000,-111.369620720000000
11.0000000,MT,45.265903219999998,-111.243785399999993
11.0000000,MT,45.280206890000002,-111.117896130000005
11.0000000,MT,45.294393430000000,-110.991953330000001
12.0000000,MT,45.308462740000003,-110.865957409999993
11.0000000,MT,45.322414729999998,-110.739908770000000
11.0000000,MT,45.336249320000000,-110.613807829999999
11.0000000,MT,45.349966430000002,-110.487655000000004
11.0000000,MT,45.363565970000003,-110.361450689999998
12.0000000,MT,45.377047869999998,-110.235195309999995
13.0000000,MT,45.403658370000002,-109.982533020000005
23.0000000,MT,45.416786829999999,-109.856126939999996
22.0000000,MT,45.429797299999997,-109.729671470000000
22.0000000,MT,45.442689729999998,-109.603167010000007
21.0000000,MT,45.455464020000001,-109.476613990000004
21.0000000,MT,45.468120089999999,-109.350012829999997
21.0000000,MT,45.480657880000003,-109.223363960000000
21.0000000,MT,45.493077290000002,-109.096667789999998
31.0000000,MT,45.505378260000001,-108.969924759999998
31.0000000,MT,45.517560719999999,-108.843135279999998
31.0000000,MT,45.529624570000003,-108.716299780000000
22.0000000,MT,45.541569760000002,-108.589418690000002
21.0000000,MT,45.553396200000002,-108.462492440000005
22.0000000,MT,45.565103819999997,-108.335521450000002
31.0000000,MT,45.576692549999997,-108.208506159999999
31.0000000,MT,45.588162310000001,-108.081446999999997
31.0000000,MT,45.599513039999998,-107.954344390000003
32.0000000,MT,45.610744670000003,-107.827198769999995
21.0000000,MT,45.621857120000001,-107.700010579999997
21.0000000,MT,45.632850320000003,-107.572780249999994
31.0000000,MT,45.643724210000002,-107.445508210000000
32.0000000,MT,45.654478720000000,-107.318194910000003
32.0000000,MT,45.665113779999999,-107.190840769999994
31.0000000,MT,45.675629319999999,-107.063446229999997
22.0000000,MT,45.686025270000002,-106.936011750000006
22.0000000,MT,45.696301579999997,-106.808537740000006
21.0000000,MT,45.706458179999998,-106.681024660000006
21.0000000,MT,45.716495000000002,-106.553472950000000
22.0000000,MT,45.726411980000002,-106.425883040000002
22.0000000,MT,45.736209049999999,-106.298255389999994
22.0000000,MT,45.745886159999998,-106.170590430000004
22.0000000,MT,45.755443239999998,-106.042888610000006
22.0000000,MT,45.764880239999997,-105.915150380000000
22.0000000,MT,45.774197090000001,-105.787376179999995
21.0000000,MT,45.783393730000000,-105.659566459999994
21.0000000,MT,45.792470109999996,-105.531721660000002
31.0000000,MT,45.801426159999998,-105.403842240000003
32.0000000,MT,45.810261840000003,-105.275928640000004
32.0000000,MT,45.818977080000003,-105.147981320000000
31.0000000,MT,45.827571829999997,-105.020000719999999
32.0000000,MT,45.836046029999999,-104.891987290000003
31.0000000,MT,45.844399629999998,-104.763941500000001
31.0000000,MT,45.852632579999998,-104.635863779999994
31.0000000,MT,45.860744820000001,-104.507754599999998
31.0000000,MT,45.868736300000002,-104.379614410000002
22.0000000,MT,45.876606979999998,-104.251443660000007
32.0000000,MT,45.884356789999998,-104.123242809999994
13.0000000,MT,44.916542710000002,-113.352260740000006
12.0000000,MT,44.932799410000001,-113.227501369999999
12.0000000,MT,44.948940659999998,-113.102681930000003
11.0000000,MT,44.964966380000000,-112.977802810000000
11.0000000,MT,44.980876459999998,-112.852864400000001
11.0000000,MT,44.996670829999999,-112.727867090000004
12.0000000,MT,45.012349370000003,-112.602811259999996
11.0000000,MT,45.027912000000001,-112.477697320000004
13.0000000,MT,45.043358630000000,-112.352525650000004
13.0000000,MT,45.058689170000001,-112.227296650000000
12.0000000,MT,45.073903520000002,-112.102010710000002
12.0000000,MT,45.089001590000002,-111.976668230000001
12.0000000,MT,45.103983300000003,-111.851269619999997
12.0000000,MT,45.118848550000003,-111.725815260000005
12.0000000,MT,45.133597250000001,-111.600305559999995
11.0000000,MT,45.148229329999999,-111.474740929999996
12.0000000,MT,45.162744689999997,-111.349121749999995
11.0000000,MT,45.177143229999999,-111.223448450000006
11.0000000,MT,45.191424890000000,-111.097721410000005
12.0000000,MT,45.205589560000000,-110.971941060000006
11.0000000,MT,45.219637179999999,-110.846107779999997
11.0000000,MT,45.233567639999997,-110.720222010000001
12.0000000,MT,45.247380860000000,-110.594284130000005
12.0000000,MT,45.261076770000003,-110.468294569999998
12.0000000,MT,45.274655279999998,-110.342253729999996
12.0000000,MT,45.288116309999999,-110.216162019999999
11.0000000,MT,45.301459770000001,-110.090019870000006
12.0000000,MT,45.314685590000003,-109.963827679999994
13.0000000,MT,45.327793679999999,-109.837585869999998
22.0000000,MT,45.340783969999997,-109.711294850000002
22.0000000,MT,45.353656370000003,-109.584955050000005
21.0000000,MT,45.366410799999997,-109.458566880000006
21.0000000,MT,45.379047200000002,-109.332130759999998
21.0000000,MT,45.391565470000003,-109.205647119999995
21.0000000,MT,45.403965550000002,-109.079116369999994
31.0000000,MT,45.416247349999999,-108.952538930000003
31.0000000,MT,45.428410810000003,-108.825915240000000
21.0000000,MT,45.440455839999998,-108.699245710000000
22.0000000,MT,45.452382380000003,-108.572530770000000
21.0000000,MT,45.464190340000002,-108.445770850000002
31.0000000,MT,45.475879659999997,-108.318966369999998
32.0000000,MT,45.487450260000003,-108.192117760000002
31.0000000,MT,45.498902080000001,-108.065225450000000
31.0000000,MT,45.510235029999997,-107.938289870000006
33.0000000,MT,45.521449060000002,-107.811311459999999
22.0000000,MT,45.532544090000002,-107.684290640000000
32.0000000,MT,45.543520039999997,-107.557227850000004
31.0000000,MT,45.554376859999998,-107.430123510000001
32.0000000,MT,45.565114479999998,-107.302978080000003
32.0000000,MT,45.575732819999999,-107.175791970000006
22.0000000,MT,45.586231830000003,-107.048565629999999
22.0000000,MT,45.596611430000003,-106.921299500000003
21.0000000,MT,45.606871560000002,-106.793993999999998
21.0000000,MT,45.617012160000002,-106.666649590000006
21.0000000,MT,45.627033169999997,-106.539266699999999
21.0000000,MT,45.636934510000003,-106.411845769999999
31.0000000,MT,45.646716130000001,-106.284387240000001
22.0000000,MT,45.656377970000001,-106.156891560000005
22.0000000,MT,45.665919959999997,-106.029359159999998
22.0000000,MT,45.675342039999997,-105.901790500000004
22.0000000,MT,45.684644169999999,-105.774186009999994
22.0000000,MT,45.693826260000002,-105.646546139999998
21.0000000,MT,45.702888280000003,-105.518871340000004
32.0000000,MT,45.711830159999998,-105.391162050000005
32.0000000,MT,45.720651840000002,-105.263418729999998
32.0000000,MT,45.729353269999997,-105.135641809999996
32.0000000,MT,45.737934400000000,-105.007831749999994
32.0000000,MT,45.746395159999999,-104.879988999999995
32.0000000,MT,45.754735510000003,-104.752114010000000
32.0000000,MT,45.762955390000002,-104.624207220000002
31.0000000,MT,45.771054749999998,-104.496269100000006
31.0000000,MT,45.779033530000000,-104.368300090000005
22.0000000,MT,45.786891699999998,-104.240300649999995
22.0000000,MT,45.794629190000002,-104.112271219999997
12.0000000,MT,44.828195809999997,-113.329259899999997
12.0000000,MT,44.844427899999999,-113.204658580000000
12.0000000,MT,44.860544699999998,-113.079997430000006
12.0000000,MT,44.876546110000000,-112.955276819999995
11.0000000,MT,44.892432049999996,-112.830497159999993
12.0000000,MT,44.908202420000002,-112.705658819999996
12.0000000,MT,44.923857130000002,-112.580762190000002
13.0000000,MT,44.939396090000002,-112.455807669999999
13.0000000,MT,44.954819190000002,-112.330795660000007
13.0000000,MT,44.970126370000003,-112.205726530000007
13.0000000,MT,44.985317510000002,-112.080600689999997
13.0000000,MT,45.000392540000000,-111.955418539999997
12.0000000,MT,45.015351359999997,-111.830180459999994
12.0000000,MT,45.030193890000000,-111.704886860000002
12.0000000,MT,45.044920030000000,-111.579538139999997
11.0000000,MT,45.059529699999999,-111.454134690000004
12.0000000,MT,45.074022810000002,-111.328676920000007
11.0000000,MT,45.088399279999997,-111.203165220000002
11.0000000,MT,45.102659019999997,-111.077600020000006
12.0000000,MT,45.116801940000002,-110.951981689999997
11.0000000,MT,45.130827959999998,-110.826310669999998
12.0000000,MT,45.158528959999998,-110.574812109999996
12.0000000,MT,45.172203770000003,-110.448985410000006
12.0000000,MT,45.185761350000000,-110.323107629999996
11.0000000,MT,45.199201619999997,-110.197179180000006
11.0000000,MT,45.212524479999999,-110.071200489999995
12.0000000,MT,45.225729870000002,-109.945171950000002
12.0000000,MT,45.238817699999998,-109.819093989999999
11.0000000,MT,45.251787890000003,-109.692967019999998
12.0000000,MT,45.264640370000002,-109.566791460000005
21.0000000,MT,45.277375050000003,-109.440567720000004
21.0000000,MT,45.289991850000000,-109.314296220000003
21.0000000,MT,45.302490710000001,-109.187977380000007
21.0000000,MT,45.314871539999999,-109.061611630000002
31.0000000,MT,45.327134270000002,-108.935199370000007
31.0000000,MT,45.339278829999998,-108.808741040000001
22.0000000,MT,45.351305130000000,-108.682237049999998
31.0000000,MT,45.363213109999997,-108.555687829999997
22.0000000,MT,45.375002690000002,-108.429093809999998
32.0000000,MT,45.386673799999997,-108.302455409999993
32.0000000,MT,45.398226360000002,-108.175773050000004
31.0000000,MT,45.409660310000000,-108.049047169999994
31.0000000,MT,45.420975579999997,-107.922278199999994
21.0000000,MT,45.432172090000002,-107.795466550000000
31.0000000,MT,45.443249780000002,-107.668612670000002
32.0000000,MT,45.454208580000000,-107.541716980000004
31.0000000,MT,45.465048410000001,-107.414779920000001
32.0000000,MT,45.475769219999997,-107.287801920000007
31.0000000,MT,45.486370930000000,-107.160783409999993
21.0000000,MT,45.496853489999999,-107.033724820000003
21.0000000,MT,45.507216810000003,-106.906626599999996
22.0000000,MT,45.517460849999999,-106.779489179999999
21.0000000,MT,45.527585530000003,-106.652313000000007
22.0000000,MT,45.537590799999997,-106.525098490000005
21.0000000,MT,45.547476580000001,-106.397846090000002
31.0000000,MT,45.557242819999999,-106.270556249999998
21.0000000,MT,45.566889459999999,-106.143229399999996
21.0000000,MT,45.576416440000003,-106.015865980000001
22.0000000,MT,45.585823689999998,-105.888466440000002
22.0000000,MT,45.595111160000002,-105.761031220000007
22.0000000,MT,45.604278780000001,-105.633560759999995
21.0000000,MT,45.613326510000000,-105.506055509999996
21.0000000,MT,45.622254280000000,-105.378515910000004
32.0000000,MT,45.631062040000003,-105.250942400000000
32.0000000,MT,45.639749729999998,-105.123335449999999
32.0000000,MT,45.648317300000002,-104.995695479999995
32.0000000,MT,45.656764690000003,-104.868022949999997
32.0000000,MT,45.665091850000003,-104.740318310000006
32.0000000,MT,45.673298729999999,-104.612582000000003
21.0000000,MT,45.681385270000000,-104.484814490000005
31.0000000,MT,45.689351420000001,-104.357016209999998
32.0000000,MT,45.697197140000000,-104.229187609999997
32.0000000,MT,45.704922369999998,-104.101329160000006
12.0000000,MT,44.772162799999997,-113.057372380000004
13.0000000,MT,44.788140030000001,-112.932809899999995
12.0000000,MT,44.804001929999998,-112.808188580000007
12.0000000,MT,44.819748429999997,-112.683508829999994
13.0000000,MT,44.835379420000002,-112.558771010000001
13.0000000,MT,44.850894810000000,-112.433975529999998
13.0000000,MT,44.866294510000003,-112.309122770000002
13.0000000,MT,44.881578429999998,-112.184213130000003
12.0000000,MT,44.896746479999997,-112.059246990000005
13.0000000,MT,44.911798570000002,-111.934224760000006
12.0000000,MT,44.926734619999998,-111.809146819999995
12.0000000,MT,44.941554529999998,-111.684013579999998
12.0000000,MT,44.956258210000001,-111.558825429999999
11.0000000,MT,44.970845590000003,-111.433582770000001
12.0000000,MT,44.985316570000002,-111.308285999999995
12.0000000,MT,44.999671059999997,-111.182935520000001
11.0000000,MT,45.013908989999997,-111.057531729999994
12.0000000,MT,45.028030260000001,-110.932075040000001
12.0000000,MT,45.042034800000003,-110.806565849999998
11.0000000,MT,45.069693319999999,-110.555391580000006
12.0000000,MT,45.096883890000001,-110.304012189999995
12.0000000,MT,45.110303490000000,-110.178246590000001
12.0000000,MT,45.123605859999998,-110.052430939999994
11.0000000,MT,45.136790910000002,-109.926565650000001
11.0000000,MT,45.149858580000000,-109.800651130000006
12.0000000,MT,45.162808769999998,-109.674687789999993
11.0000000,MT,45.175641419999998,-109.548676049999997
12.0000000,MT,45.188356440000000,-109.422616320000003
11.0000000,MT,45.200953759999997,-109.296509020000002
21.0000000,MT,45.213433299999998,-109.170354570000001
22.0000000,MT,45.225794980000003,-109.044153379999997
21.0000000,MT,45.238038730000000,-108.917905880000006
22.0000000,MT,45.250164470000001,-108.791612490000006
23.0000000,MT,45.262172130000003,-108.665273619999994
23.0000000,MT,45.274061639999999,-108.538889699999999
23.0000000,MT,45.285832929999998,-108.412461160000007
23.0000000,MT,45.297485920000000,-108.285988410000002
33.0000000,MT,45.309020529999998,-108.159471879999998
33.0000000,MT,45.320436710000003,-108.032911999999996
32.0000000,MT,45.331734370000000,-107.906309190000002
31.0000000,MT,45.342913459999998,-107.779663880000001
32.0000000,MT,45.353973900000000,-107.652976510000002
32.0000000,MT,45.364915619999998,-107.526247490000003
31.0000000,MT,45.375738550000001,-107.399477270000006
32.0000000,MT,45.386442629999998,-107.272666270000002
32.0000000,MT,45.397027799999996,-107.145814920000007
32.0000000,MT,45.407493979999998,-107.018923650000005
22.0000000,MT,45.417841109999998,-106.891992909999999
22.0000000,MT,45.428069129999997,-106.765023130000003
22.0000000,MT,45.438177969999998,-106.638014729999995
22.0000000,MT,45.448167580000003,-106.510968169999998
22.0000000,MT,45.458037879999999,-106.383883859999997
21.0000000,MT,45.467788820000003,-106.256762260000002
22.0000000,MT,45.477420340000002,-106.129603799999998
22.0000000,MT,45.486932369999998,-106.002408919999993
22.0000000,MT,45.496324860000001,-105.875178059999996
21.0000000,MT,45.505597739999999,-105.747911660000000
21.0000000,MT,45.514750970000001,-105.620610170000006
21.0000000,MT,45.523784480000003,-105.493274020000001
21.0000000,MT,45.532698210000000,-105.365903660000001
21.0000000,MT,45.541492120000001,-105.238499540000007
32.0000000,MT,45.550166140000002,-105.111062090000004
32.0000000,MT,45.558720219999998,-104.983591770000004
32.0000000,MT,45.567154299999999,-104.856089010000005
32.0000000,MT,45.575468340000000,-104.728554270000004
32.0000000,MT,45.583662279999999,-104.600988000000001
31.0000000,MT,45.591736060000002,-104.473390629999997
21.0000000,MT,45.599689650000002,-104.345762629999996
22.0000000,MT,45.607522979999999,-104.218104440000005
32.0000000,MT,45.615236009999997,-104.090416509999997
13.0000000,MT,44.683794679999998,-113.034806540000005
12.0000000,MT,44.699747840000001,-112.910401800000002
12.0000000,MT,44.715585830000002,-112.785938459999997
11.0000000,MT,44.731308560000002,-112.661416889999998
11.0000000,MT,44.746915940000001,-112.536837500000004
13.0000000,MT,44.762407879999998,-112.412200659999996
13.0000000,MT,44.777784279999999,-112.287506769999993
13.0000000,MT,44.793045069999998,-112.162756220000006
12.0000000,MT,44.808190140000001,-112.037949389999994
13.0000000,MT,44.823219410000000,-111.913086680000006
12.0000000,MT,44.838132780000002,-111.788168490000004
12.0000000,MT,44.852930190000002,-111.663195209999998
12.0000000,MT,44.867611529999998,-111.538167240000007
12.0000000,MT,44.882176710000003,-111.413084960000006
12.0000000,MT,44.896625659999998,-111.287948790000002
11.0000000,MT,44.910958290000004,-111.162759120000004
11.0000000,WY,44.939274240000003,-110.912220890000000
21.0000000,WY,44.953257389999997,-110.786873119999996
22.0000000,WY,44.967123880000003,-110.661473470000004
13.0000000,WY,44.994506559999998,-110.410520109999993
12.0000000,MT,45.008022590000003,-110.284967219999999
12.0000000,MT,45.021421629999999,-110.159364060000001
12.0000000,MT,45.034703600000000,-110.033711040000000
11.0000000,MT,45.047868420000000,-109.908008580000001
